"uid","namedLocation","domainID","siteID","plotID","setDate","collectDate","samplingImpractical","subsampleIDList","subsampleCodeList","poolSampleID","poolSampleCode","cnSampleID","cnSampleCode","bgcArchiveID","bgcArchiveCode","toxicodendronPossible","measuredBy","recordedBy","dataQF","publicationDate","release"
"13039107-9ebf-4525-8673-e5b79e2b4978","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074830.20160714.NORTH.05-1.LIVE|BBC.BART074830.20160714.SOUTH.05-1.LIVE","|","BBC.BART074830.20160714.05-1.POOL",NA,"BBC.BART074830.20160714.05-1.POOL.CN",NA,"BBC.BART074830.20160714.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"a05fdb50-3b06-4f65-aeb5-3e686de0725d","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074830.20160714.NORTH.2-10.LIVE|BBC.BART074830.20160714.SOUTH.2-10.LIVE","|","BBC.BART074830.20160714.2-10.POOL",NA,"BBC.BART074830.20160714.2-10.POOL.CN",NA,"BBC.BART074830.20160714.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"5d15a697-545f-4bb4-add1-7c2336786326","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074830.20160714.NORTH.0-05.LIVE|BBC.BART074830.20160714.SOUTH.0-05.LIVE","|","BBC.BART074830.20160714.0-05.POOL",NA,"BBC.BART074830.20160714.0-05.POOL.CN",NA,"BBC.BART074830.20160714.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"5cd860ce-5499-49df-889a-5126acd0d06d","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074830.20160714.SOUTH.1-2.LIVE|BBC.BART074830.20160714.NORTH.1-2.LIVE","|","BBC.BART074830.20160714.1-2.POOL",NA,"BBC.BART074830.20160714.1-2.POOL.CN",NA,"BBC.BART074830.20160714.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"c3f3c660-9607-49b2-9723-cda0dd88b3b0","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074668.20160714.SOUTH.05-1.LIVE|BBC.BART074668.20160714.NORTH.05-1.LIVE","|","BBC.BART074668.20160714.05-1.POOL",NA,"BBC.BART074668.20160714.05-1.POOL.CN",NA,"BBC.BART074668.20160714.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"9bf8b57f-b52c-4ce4-aa3f-0149a48e8ceb","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074668.20160714.SOUTH.1-2.LIVE|BBC.BART074668.20160714.NORTH.1-2.LIVE","|","BBC.BART074668.20160714.1-2.POOL",NA,"BBC.BART074668.20160714.1-2.POOL.CN",NA,"BBC.BART074668.20160714.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"6388b85b-6357-4e4b-a2aa-4285719cca57","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074668.20160714.NORTH.2-10.LIVE|BBC.BART074668.20160714.SOUTH.2-10.LIVE","|","BBC.BART074668.20160714.2-10.POOL",NA,"BBC.BART074668.20160714.2-10.POOL.CN",NA,"BBC.BART074668.20160714.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"9fa34cc1-8266-4f02-b17c-c0dd29c082dd","BART_074.basePlot.bbc","D01","BART","BART_074",2016-07-14,2016-07-14,NA,"BBC.BART074668.20160714.NORTH.0-05.LIVE|BBC.BART074668.20160714.SOUTH.0-05.LIVE","|","BBC.BART074668.20160714.0-05.POOL",NA,"BBC.BART074668.20160714.0-05.POOL.CN",NA,"BBC.BART074668.20160714.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"46251666-e0fa-4802-82b2-25e1945fae4c","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046763.20160714.NORTH.2-10.LIVE|BBC.BART046763.20160714.SOUTH.2-10.LIVE","|","BBC.BART046763.20160714.2-10.POOL",NA,"BBC.BART046763.20160714.2-10.POOL.CN",NA,"BBC.BART046763.20160714.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"afcecf6e-5288-4cf3-8d47-a4f63342d10e","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046763.20160714.SOUTH.05-1.LIVE|BBC.BART046763.20160714.NORTH.05-1.LIVE","|","BBC.BART046763.20160714.05-1.POOL",NA,"BBC.BART046763.20160714.05-1.POOL.CN",NA,"BBC.BART046763.20160714.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"6040ca5c-5630-4803-a785-674f2b0c931d","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046763.20160714.SOUTH.0-05.LIVE|BBC.BART046763.20160714.NORTH.0-05.LIVE","|","BBC.BART046763.20160714.0-05.POOL",NA,"BBC.BART046763.20160714.0-05.POOL.CN",NA,"BBC.BART046763.20160714.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"59b82cec-4a83-49b2-b4aa-ee4d4d1c6099","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046763.20160714.NORTH.1-2.LIVE|BBC.BART046763.20160714.SOUTH.1-2.LIVE","|","BBC.BART046763.20160714.1-2.POOL",NA,"BBC.BART046763.20160714.1-2.POOL.CN",NA,"BBC.BART046763.20160714.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"0705258c-51be-4526-81cd-772baa733d60","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046644.20160714.NORTH.0-05.LIVE|BBC.BART046644.20160714.SOUTH.0-05.LIVE","|","BBC.BART046644.20160714.0-05.POOL",NA,"BBC.BART046644.20160714.0-05.POOL.CN",NA,"BBC.BART046644.20160714.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"bf609b2c-643d-4b9c-99d7-cdbd6424e06b","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046644.20160714.SOUTH.05-1.LIVE|BBC.BART046644.20160714.NORTH.05-1.LIVE","|","BBC.BART046644.20160714.05-1.POOL",NA,"BBC.BART046644.20160714.05-1.POOL.CN",NA,"BBC.BART046644.20160714.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"216e8cb8-d032-4cbf-8d17-1f4352d9b250","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046644.20160714.NORTH.2-10.LIVE|BBC.BART046644.20160714.SOUTH.2-10.LIVE","|","BBC.BART046644.20160714.2-10.POOL",NA,"BBC.BART046644.20160714.2-10.POOL.CN",NA,"BBC.BART046644.20160714.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"72c5c7d7-bab4-48eb-b437-109813abbac2","BART_046.basePlot.bbc","D01","BART","BART_046",2016-07-14,2016-07-14,NA,"BBC.BART046644.20160714.SOUTH.1-2.LIVE|BBC.BART046644.20160714.NORTH.1-2.LIVE","|","BBC.BART046644.20160714.1-2.POOL",NA,"BBC.BART046644.20160714.1-2.POOL.CN",NA,"BBC.BART046644.20160714.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"d8ec3c51-7106-4286-b3fd-1b4289ffb5b2","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075797.20160714.NORTH.1-2.LIVE|BBC.BART075797.20160714.SOUTH.1-2.LIVE","|","BBC.BART075797.20160714.1-2.POOL",NA,"BBC.BART075797.20160714.1-2.POOL.CN",NA,"BBC.BART075797.20160714.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"03b8dcc4-49d3-4b73-9c61-fd475c8ee10f","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075797.20160714.NORTH.0-05.LIVE|BBC.BART075797.20160714.SOUTH.0-05.LIVE","|","BBC.BART075797.20160714.0-05.POOL",NA,"BBC.BART075797.20160714.0-05.POOL.CN",NA,"BBC.BART075797.20160714.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"8051e81a-8953-42c7-a551-d53e2da65950","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075797.20160714.NORTH.2-10.LIVE|BBC.BART075797.20160714.SOUTH.2-10.LIVE","|","BBC.BART075797.20160714.2-10.POOL",NA,"BBC.BART075797.20160714.2-10.POOL.CN",NA,"BBC.BART075797.20160714.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"5dd61e5e-20f8-4d20-83ac-5518c86245d7","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075797.20160714.SOUTH.05-1.LIVE|BBC.BART075797.20160714.NORTH.05-1.LIVE","|","BBC.BART075797.20160714.05-1.POOL",NA,"BBC.BART075797.20160714.05-1.POOL.CN",NA,"BBC.BART075797.20160714.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"e1adf0fb-babc-4202-8e9d-c0350c2bf445","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075427.20160714.NORTH.0-05.LIVE|BBC.BART075427.20160714.SOUTH.0-05.LIVE","|","BBC.BART075427.20160714.0-05.POOL",NA,"BBC.BART075427.20160714.0-05.POOL.CN",NA,"BBC.BART075427.20160714.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"26be0cf8-1c74-432f-856a-2e58230f2b46","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075427.20160714.NORTH.05-1.LIVE|BBC.BART075427.20160714.SOUTH.05-1.LIVE","|","BBC.BART075427.20160714.05-1.POOL",NA,"BBC.BART075427.20160714.05-1.POOL.CN",NA,"BBC.BART075427.20160714.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"28a46689-dd34-496e-952d-4a2759b8b557","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075427.20160714.NORTH.1-2.LIVE|BBC.BART075427.20160714.SOUTH.1-2.LIVE","|","BBC.BART075427.20160714.1-2.POOL",NA,"BBC.BART075427.20160714.1-2.POOL.CN",NA,"BBC.BART075427.20160714.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"36b2808f-69d3-4ba2-bb2c-cce2392f4757","BART_075.basePlot.bbc","D01","BART","BART_075",2016-07-14,2016-07-14,NA,"BBC.BART075427.20160714.NORTH.2-10.LIVE|BBC.BART075427.20160714.SOUTH.2-10.LIVE","|","BBC.BART075427.20160714.2-10.POOL",NA,"BBC.BART075427.20160714.2-10.POOL.CN",NA,"BBC.BART075427.20160714.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"1141ab6b-d537-459b-8f0f-a4be886cc5c6","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044572.20160715.SOUTH.1-2.LIVE|BBC.BART044572.20160715.NORTH.1-2.LIVE","|","BBC.BART044572.20160715.1-2.POOL",NA,"BBC.BART044572.20160715.1-2.POOL.CN",NA,"BBC.BART044572.20160715.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"b6a28f46-affd-42f0-8604-8348f0035506","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044572.20160715.NORTH.0-05.LIVE|BBC.BART044572.20160715.SOUTH.0-05.LIVE","|","BBC.BART044572.20160715.0-05.POOL",NA,"BBC.BART044572.20160715.0-05.POOL.CN",NA,"BBC.BART044572.20160715.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"2d652357-cd0d-4bab-9b6e-a29638f2a448","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044572.20160715.NORTH.05-1.LIVE|BBC.BART044572.20160715.SOUTH.05-1.LIVE","|","BBC.BART044572.20160715.05-1.POOL",NA,"BBC.BART044572.20160715.05-1.POOL.CN",NA,"BBC.BART044572.20160715.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"bc10354a-9932-4aa7-9102-1a07ae153ecc","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044572.20160715.NORTH.2-10.LIVE|BBC.BART044572.20160715.SOUTH.2-10.LIVE","|","BBC.BART044572.20160715.2-10.POOL",NA,"BBC.BART044572.20160715.2-10.POOL.CN",NA,"BBC.BART044572.20160715.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"44be4709-c8fd-4f31-adee-11b2ec9ce8b1","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044259.20160715.NORTH.2-10.LIVE|BBC.BART044259.20160715.SOUTH.2-10.LIVE","|","BBC.BART044259.20160715.2-10.POOL",NA,"BBC.BART044259.20160715.2-10.POOL.CN",NA,"BBC.BART044259.20160715.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"f2119c88-58bc-4a9b-bbf3-f12a143b94a2","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044259.20160715.NORTH.05-1.LIVE|BBC.BART044259.20160715.SOUTH.05-1.LIVE","|","BBC.BART044259.20160715.05-1.POOL",NA,"BBC.BART044259.20160715.05-1.POOL.CN",NA,NA,NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"849e948f-296f-4da2-9245-9355ba7cc92b","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044259.20160715.NORTH.0-05.LIVE|BBC.BART044259.20160715.SOUTH.0-05.LIVE","|","BBC.BART044259.20160715.0-05.POOL",NA,"BBC.BART044259.20160715.0-05.POOL.CN",NA,"BBC.BART044259.20160715.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"b7e18f29-7a09-4588-83db-7bda48b39177","BART_044.basePlot.bbc","D01","BART","BART_044",2016-07-15,2016-07-15,NA,"BBC.BART044259.20160715.SOUTH.1-2.LIVE|BBC.BART044259.20160715.NORTH.1-2.LIVE","|","BBC.BART044259.20160715.1-2.POOL",NA,"BBC.BART044259.20160715.1-2.POOL.CN",NA,"BBC.BART044259.20160715.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"b319d6f8-77f2-4765-8bb4-24f6daa54a2e","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037023.20160715.NORTH.0-05.LIVE|BBC.BART037023.20160715.SOUTH.0-05.LIVE","|","BBC.BART037023.20160715.0-05.POOL",NA,"BBC.BART037023.20160715.0-05.POOL.CN",NA,"BBC.BART037023.20160715.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"fb3c5682-d66b-4eef-8634-0e7e31c4ac65","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037023.20160715.NORTH.1-2.LIVE|BBC.BART037023.20160715.SOUTH.1-2.LIVE","|","BBC.BART037023.20160715.1-2.POOL",NA,"BBC.BART037023.20160715.1-2.POOL.CN",NA,"BBC.BART037023.20160715.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"e5094f61-653c-42f4-b4e0-b49b38363d5e","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037023.20160715.NORTH.2-10.LIVE|BBC.BART037023.20160715.SOUTH.2-10.LIVE","|","BBC.BART037023.20160715.2-10.POOL",NA,"BBC.BART037023.20160715.2-10.POOL.CN",NA,"BBC.BART037023.20160715.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"3084c82f-3d98-478f-8156-4edfdb7126ff","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037023.20160715.SOUTH.05-1.LIVE|BBC.BART037023.20160715.NORTH.05-1.LIVE","|","BBC.BART037023.20160715.05-1.POOL",NA,"BBC.BART037023.20160715.05-1.POOL.CN",NA,"BBC.BART037023.20160715.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"424e7986-e78f-4d64-9e27-94ac53abadd2","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037923.20160715.NORTH.1-2.LIVE|BBC.BART037923.20160715.SOUTH.1-2.LIVE","|","BBC.BART037923.20160715.1-2.POOL",NA,"BBC.BART037923.20160715.1-2.POOL.CN",NA,NA,NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"d1ab4694-937c-4b88-909e-3b10395389e1","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037923.20160715.SOUTH.0-05.LIVE|BBC.BART037923.20160715.NORTH.0-05.LIVE","|","BBC.BART037923.20160715.0-05.POOL",NA,"BBC.BART037923.20160715.0-05.POOL.CN",NA,"BBC.BART037923.20160715.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"dd834079-41f8-4748-a66f-eaba28a6035c","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037923.20160715.SOUTH.2-10.LIVE|BBC.BART037923.20160715.NORTH.2-10.LIVE","|","BBC.BART037923.20160715.2-10.POOL",NA,"BBC.BART037923.20160715.2-10.POOL.CN",NA,"BBC.BART037923.20160715.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"945ebf2c-fe68-42ee-b795-73393077f757","BART_037.basePlot.bbc","D01","BART","BART_037",2016-07-15,2016-07-15,NA,"BBC.BART037923.20160715.NORTH.05-1.LIVE|BBC.BART037923.20160715.SOUTH.05-1.LIVE","|","BBC.BART037923.20160715.05-1.POOL",NA,"BBC.BART037923.20160715.05-1.POOL.CN",NA,NA,NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"c9ec3654-dc38-4fa7-ae38-ed9abfdc99f9","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072152.20160715.NORTH.05-1.LIVE|BBC.BART072152.20160715.SOUTH.05-1.LIVE","|","BBC.BART072152.20160715.05-1.POOL",NA,"BBC.BART072152.20160715.05-1.POOL.CN",NA,"BBC.BART072152.20160715.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"8e46885a-3f0e-4e39-aa16-9959ea08c9ea","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072152.20160715.SOUTH.0-05.LIVE|BBC.BART072152.20160715.NORTH.0-05.LIVE","|","BBC.BART072152.20160715.0-05.POOL",NA,"BBC.BART072152.20160715.0-05.POOL.CN",NA,"BBC.BART072152.20160715.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"b9fd41b0-2626-49ad-832f-933354f70485","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072152.20160715.SOUTH.2-10.LIVE|BBC.BART072152.20160715.NORTH.2-10.LIVE","|","BBC.BART072152.20160715.2-10.POOL",NA,"BBC.BART072152.20160715.2-10.POOL.CN",NA,"BBC.BART072152.20160715.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"f08b48e8-9498-4bca-9ea1-5e936a299f5a","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072152.20160715.NORTH.1-2.LIVE|BBC.BART072152.20160715.SOUTH.1-2.LIVE","|","BBC.BART072152.20160715.1-2.POOL",NA,"BBC.BART072152.20160715.1-2.POOL.CN",NA,"BBC.BART072152.20160715.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"c63cd6dd-2e4f-4d45-bfcb-6e211f07c17a","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072669.20160715.NORTH.05-1.LIVE|BBC.BART072669.20160715.SOUTH.05-1.LIVE","|","BBC.BART072669.20160715.05-1.POOL",NA,"BBC.BART072669.20160715.05-1.POOL.CN",NA,"BBC.BART072669.20160715.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"b922a765-37a3-476c-93bd-ae84c68e7201","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072669.20160715.NORTH.0-05.LIVE|BBC.BART072669.20160715.SOUTH.0-05.LIVE","|","BBC.BART072669.20160715.0-05.POOL",NA,"BBC.BART072669.20160715.0-05.POOL.CN",NA,"BBC.BART072669.20160715.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"34abaa21-66e8-4b38-8084-ed4fb78886f2","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072669.20160715.NORTH.2-10.LIVE|BBC.BART072669.20160715.SOUTH.2-10.LIVE","|","BBC.BART072669.20160715.2-10.POOL",NA,"BBC.BART072669.20160715.2-10.POOL.CN",NA,"BBC.BART072669.20160715.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"e4586fcc-26d1-4cbf-a6cf-d88cb753139d","BART_072.basePlot.bbc","D01","BART","BART_072",2016-07-15,2016-07-15,NA,"BBC.BART072669.20160715.NORTH.1-2.LIVE|BBC.BART072669.20160715.SOUTH.1-2.LIVE","|","BBC.BART072669.20160715.1-2.POOL",NA,"BBC.BART072669.20160715.1-2.POOL.CN",NA,"BBC.BART072669.20160715.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"fc29c9c1-1f58-4a54-bfa3-08083199acb1","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071393.20160720.NORTH.1-2.LIVE|BBC.BART071393.20160720.SOUTH.1-2.LIVE","|","BBC.BART071393.20160720.1-2.POOL",NA,"BBC.BART071393.20160720.1-2.POOL.CN",NA,"BBC.BART071393.20160720.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"b7773c88-7d4f-485a-bd7f-fcfcf9dc4ca1","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071393.20160720.SOUTH.0-05.LIVE|BBC.BART071393.20160720.NORTH.0-05.LIVE","|","BBC.BART071393.20160720.0-05.POOL",NA,"BBC.BART071393.20160720.0-05.POOL.CN",NA,"BBC.BART071393.20160720.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"d4a54f7a-9ac7-43ed-a969-2a85ebc6f998","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071393.20160720.SOUTH.05-1.LIVE|BBC.BART071393.20160720.NORTH.05-1.LIVE","|","BBC.BART071393.20160720.05-1.POOL",NA,"BBC.BART071393.20160720.05-1.POOL.CN",NA,"BBC.BART071393.20160720.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"9d3468ed-45e7-4a0a-95c7-5a371b118bf4","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071393.20160720.SOUTH.2-10.LIVE|BBC.BART071393.20160720.NORTH.2-10.LIVE","|","BBC.BART071393.20160720.2-10.POOL",NA,"BBC.BART071393.20160720.2-10.POOL.CN",NA,"BBC.BART071393.20160720.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"71b37dbe-bbb2-4a2c-8aa6-563af060f74a","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071948.20160720.SOUTH.2-10.LIVE|BBC.BART071948.20160720.NORTH.2-10.LIVE","|","BBC.BART071948.20160720.2-10.POOL",NA,"BBC.BART071948.20160720.2-10.POOL.CN",NA,"BBC.BART071948.20160720.2-10.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"bb0ad159-b5ee-44c2-849b-84d8f4588871","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071948.20160720.SOUTH.0-05.LIVE|BBC.BART071948.20160720.NORTH.0-05.LIVE","|","BBC.BART071948.20160720.0-05.POOL",NA,"BBC.BART071948.20160720.0-05.POOL.CN",NA,"BBC.BART071948.20160720.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"6a2aa998-95dc-4fd1-9973-ce920b009abb","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071948.20160720.NORTH.05-1.LIVE|BBC.BART071948.20160720.SOUTH.05-1.LIVE","|","BBC.BART071948.20160720.05-1.POOL",NA,"BBC.BART071948.20160720.05-1.POOL.CN",NA,"BBC.BART071948.20160720.05-1.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"13894c83-3d1f-4774-ba56-758f9afe8c43","BART_071.basePlot.bbc","D01","BART","BART_071",2016-07-20,2016-07-20,NA,"BBC.BART071948.20160720.NORTH.1-2.LIVE|BBC.BART071948.20160720.SOUTH.1-2.LIVE","|","BBC.BART071948.20160720.1-2.POOL",NA,"BBC.BART071948.20160720.1-2.POOL.CN",NA,"BBC.BART071948.20160720.1-2.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
"8c116904-5eff-46d1-895e-ed45e34ecdd6","BART_040.basePlot.bbc","D01","BART","BART_040",2016-07-20,2016-07-20,NA,"BBC.BART040023.20160720.SOUTH.0-05.LIVE|BBC.BART040023.20160720.NORTH.0-05.LIVE","|","BBC.BART040023.20160720.0-05.POOL",NA,"BBC.BART040023.20160720.0-05.POOL.CN",NA,"BBC.BART040023.20160720.0-05.POOL.AR",NA,NA,NA,NA,NA,"20201217T145608Z","RELEASE-2021"
